Sl. No,Field Name,Field Type,Example
8249,breadcrumbs,list,"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']"
8250,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030.jpg
8251,brand_name,string,Manolo Blahnik
8252,product_name,string,Monaco suede loafers
8253,product_price,string,€ 585
8254,product_id,string,P00894030
8255,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46']"
8256,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a0/P00894030_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8257,breadcrumbs,list,"['Men', 'Designers', 'Dolce & Gabbana', 'Shoes', 'Sneakers', 'Low-Top']"
8258,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585.jpg
8259,brand_name,string,Dolce&Gabbana
8260,product_name,string,Saint Tropez leather sneakers
8261,product_price,string,€ 465
8262,product_id,string,P00875585
8263,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 48']"
8264,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/07/P00875585_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8265,breadcrumbs,list,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Low-Top']"
8266,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082.jpg
8267,brand_name,string,Givenchy
8268,product_name,string,City suede and canvas sneakers
8269,product_price,string,€ 605
8270,product_id,string,P00877082
8271,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
8272,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00877082_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/30/P00877082_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e6/P00876285.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8273,breadcrumbs,list,"['Men', 'Designers', 'Alexander McQueen', 'Shoes', 'Formal shoes', 'Derby']"
8274,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450.jpg
8275,brand_name,string,Alexander McQueen
8276,product_name,string,Tread leather Derby shoes
8277,product_price,string,€ 549
8278,product_id,string,P00904450
8279,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
8280,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f7/P00904450_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8281,breadcrumbs,list,"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']"
8282,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037.jpg
8283,brand_name,string,Manolo Blahnik
8284,product_name,string,Perry suede penny loafers
8285,product_price,string,€ 695
8286,product_id,string,P00894037
8287,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46']"
8288,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00894037_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a1/P00894037_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c0/P00894065.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/bf/P00910730.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8289,breadcrumbs,list,"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Sneakers', 'Designer sneakers']"
8290,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090.jpg
8291,brand_name,string,Saint Laurent
8292,product_name,string,Bump leather-trimmed sneakers
8293,product_price,string,€ 669
8294,product_id,string,P00892090
8295,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
8296,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/14/P00892090_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/14/P00892090_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a6/P00340441.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e8/P00884179.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f2/P00892094.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a0/P00892133.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8297,breadcrumbs,list,"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']"
8298,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043.jpg
8299,brand_name,string,Manolo Blahnik
8300,product_name,string,Truro suede loafers
8301,product_price,string,€ 695
8302,product_id,string,P00894043
8303,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
8304,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e9/P00894043_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8305,breadcrumbs,list,"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']"
8306,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262.jpg
8307,brand_name,string,Manolo Blahnik
8308,product_name,string,Perry leather penny loafers
8309,product_price,string,€ 739
8310,product_id,string,P00831262
8311,Sizes,list,"['UK 6 / EU 40', 'UK 6.5 / EU 40.5', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
8312,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00831262_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6d/P00831262_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/be/P00867089.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/84/P00895700.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c9/P00867028.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8313,breadcrumbs,list,"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']"
8314,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045.jpg
8315,brand_name,string,Manolo Blahnik
8316,product_name,string,Perry suede loafers
8317,product_price,string,€ 695
8318,product_id,string,P00894045
8319,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 10.5 / EU 44.5', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
8320,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/b9/P00894045_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8321,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Loafers']"
8322,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167.jpg
8323,brand_name,string,Christian Louboutin
8324,product_name,string,Dandelion leather loafers
8325,product_price,string,€ 715
8326,product_id,string,P00896167
8327,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
8328,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/33/P00896167_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8329,breadcrumbs,list,"['Men', 'Designers', 'Givenchy', 'Shoes', 'Sneakers', 'Designer sneakers']"
8330,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080.jpg
8331,brand_name,string,Givenchy
8332,product_name,string,City suede-trimmed canvas sneakers
8333,product_price,string,€ 605
8334,product_id,string,P00877080
8335,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
8336,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/89/P00877080_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8337,breadcrumbs,list,"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']"
8338,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039.jpg
8339,brand_name,string,Manolo Blahnik
8340,product_name,string,Perry leather penny loafers
8341,product_price,string,€ 695
8342,product_id,string,P00894039
8343,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 7.5 / EU 41.5', 'UK 8 / EU 42', 'UK 8.5 / EU 42.5', 'UK 9 / EU 43', 'UK 9.5 / EU 43.5', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46']"
8344,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/82/P00894039_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
8345,breadcrumbs,list,"['Men', 'Designers', 'Acne Studios', 'Shoes', 'Boots', 'Ankle boots']"
8346,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7a/P00891863.jpg
8347,brand_name,string,Acne Studios
8348,product_name,string,Leather ankle boots
8349,product_price,string,€ 750
8350,product_id,string,P00891863
8351,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
